,Mean_of_Stdev,Stdev_of_Stdev,3rd_Stdev_of_Stdev,Final_Cutoff
TRIM46,1.3386240517796264,0.14294675290302522,0.42884025870907566,1.767464310488702
TRIM50,0.6147864400646024,0.06525612054567827,0.19576836163703482,0.8105548017016372
TRIM52-AS1,0.9777105022981026,0.1663160195276633,0.49894805858298996,1.4766585608810927
TRIM54,0.7586089754303861,0.05040353624643827,0.1512106087393148,0.9098195841697009
TRIM55,0.6109616586517458,0.09702061590709637,0.2910618477212891,0.9020235063730349
TRIM56,2.2520649228640686,0.30290217740481074,0.9087065322144322,3.1607714550785007
TRIM58,1.6625796826964256,0.20016381420977372,0.6004914426293212,2.2630711253257467
TRIM6,1.674668510055441,0.1727336395677386,0.5182009187032158,2.192869428758657
TRIM6-TRIM34,1.0458392015006859,0.16164775603558512,0.48494326810675537,1.5307824696074412
TRIM60,0.9091432762562298,0.2506026643103741,0.7518079929311223,1.6609512691873523
TRIM67,1.2125085826509827,0.21858985378971402,0.6557695613691421,1.8682781440201248
TRIM69,0.4896967464772922,0.11003187920582586,0.33009563761747757,0.8197923840947698
TRIM71,0.6084223744743028,0.14522138696218828,0.43566416088656484,1.0440865353608677
TRIM72,2.8108803742122492,0.2843307549428342,0.8529922648285027,3.663872639040752
TRIM8,0.7604442666714373,0.6450445286354698,1.9351335859064094,2.6955778525778467
TRIML1,0.8537436497407486,0.2096467384139726,0.6289402152419178,1.4826838649826664
TRIO,0.7010310412933747,0.16996761350188316,0.5099028405056495,1.2109338817990243
TRIOBP,0.763534310538548,0.13277057895263636,0.3983117368579091,1.1618460473964571
TRIP10,0.7072162439644554,0.19696160055572826,0.5908848016671848,1.2981010456316402
TRIP13,1.0290506435039826,0.1619721783805694,0.4859165351417082,1.5149671786456906
TRIP4,0.5601134946204946,0.2679894276159126,0.8039682828477378,1.3640817774682326
TRIP6,1.0903994003204363,0.2451530803648266,0.7354592410944798,1.825858641414916
TRMT1,1.283902601266099,0.24335429264444694,0.7300628779333408,2.01396547919944
TRMT10B,0.782479506641952,0.23458904050240498,0.703767121507215,1.4862466281491669
TRMT10C,1.002298519718814,0.16415655880301155,0.49246967640903466,1.4947681961278485
TRMT11,2.093696460518323,0.5595174739829843,1.678552421948953,3.772248882467276
TRMT12,1.0732904101727012,0.21911937935138262,0.6573581380541479,1.7306485482268492
TRMT13,0.7559975221800038,0.18687975024418318,0.5606392507325495,1.3166367729125534
TRMT44,1.4734876927732148,0.08976100211664467,0.269283006349934,1.7427706991231489
TRMT61A,1.4907696167172564,0.14800816372813766,0.444024491184413,1.9347941079016695
TRMU,1.004363177362245,0.15046467461920837,0.4513940238576251,1.45575720121987
TRNAU1AP,0.9160125477483045,0.17513014587211823,0.5253904376163547,1.4414029853646593
TRNP1,1.0826734476962172,0.1277845686195488,0.38335370585864637,1.4660271535548635
TRNT1,1.1021953013217465,0.15309361855812278,0.4592808556743684,1.5614761569961149
TRO,0.8166545541268017,0.2730553113302795,0.8191659339908385,1.6358204881176401
TROAP,0.9899200388756387,0.16911667598377064,0.5073500279513119,1.4972700668269505
TRPC1,0.6760487476321633,0.20043624054896728,0.6013087216469019,1.2773574692790652
TRPC2,0.5373575459945662,0.08735966812720035,0.26207900438160103,0.7994365503761672
TRPM2,0.6621029470626751,0.09651273533889632,0.28953820601668895,0.951641153079364
TRPT1,1.6888973836415675,0.26448709090011163,0.793461272700335,2.4823586563419022
TRPV2,0.8244839617479718,0.4251370789392863,1.275411236817859,2.0998951985658305
TRRAP,1.4457096585189562,0.1951633099299172,0.5854899297897516,2.0311995883087075
TRUB1,1.7294771530525181,0.13050357934341578,0.39151073803024733,2.1209878910827653
TSACC,2.7109986889700584,0.47789641192794424,1.4336892357838327,4.144687924753891
TSBP1-AS1,0.7010694961413373,0.20099197002801195,0.6029759100840358,1.3040454062253732
TSC2,1.2334423100809027,0.1745196921997344,0.5235590765992032,1.757001386680106
TSC22D1-AS1,1.166323233083245,0.17053605573112615,0.5116081671933784,1.6779314002766235
TSC22D2,1.0241667886895853,0.2551251939324907,0.7653755817974721,1.7895423704870574
TSEN15,0.5562496606681756,0.11635702305264876,0.3490710691579463,0.9053207298261219
TSEN2,0.8452583445049325,0.13383106231310818,0.40149318693932456,1.2467515314442572
TSEN34,0.8434599274102949,0.10878385602414857,0.3263515680724457,1.1698114954827405
TSEN54,1.053625206271165,0.15090258814628374,0.4527077644388512,1.5063329707100164
TSFM,1.4736298313140541,0.16756169531298204,0.5026850859389461,1.9763149172530001
TSGA10IP,0.6010646876812659,0.1636682227471193,0.4910046682413579,1.0920693559226238
TSGA13,0.9360752154264322,0.12748534139700485,0.38245602419101454,1.318531239617447
TSHR,0.6875216048653257,0.08003020365451448,0.24009061096354345,0.9276122158288691
TSHZ1,0.6429236638757567,0.09938255689709044,0.29814767069127135,0.9410713345670281
TSHZ2,0.8761750136677958,0.12688121981391667,0.38064365944175005,1.2568186731095459
TSHZ3,0.8820205463194385,0.12138281491800604,0.3641484447540181,1.2461689910734566
TSKU,2.4662084746153665,0.155632698962449,0.46689809688734696,2.9331065715027136
TSLP,3.6666279556826673,0.20631611595723476,0.6189483478717043,4.285576303554372
TSN,1.164574412408,0.16674122842918515,0.5002236852875555,1.6647980976955554
TSNAX,0.6242831489282356,0.16957847610802465,0.5087354283240739,1.1330185772523094
TSNAX-DISC1,0.6274104632631564,0.17243503373193486,0.5173051011958045,1.144715564458961
TSNAXIP1,0.812550997646082,0.13264244284390111,0.3979273285317033,1.2104783261777854
TSPAN1,0.7897150041354423,0.15026004355557437,0.4507801306667231,1.2404951348021653
TSPAN10,1.9516913782547103,0.10109084041618514,0.3032725212485554,2.2549638995032657
TSPAN11,0.89827564749423,0.21026228561126747,0.6307868568338024,1.5290625043280324
TSPAN13,0.7988480457027777,0.2138455740482736,0.6415367221448207,1.4403847678475983
TSPAN14,1.1574191436396577,0.3155972323113484,0.9467916969340452,2.104210840573703
TSPAN15,0.6166449258021112,0.21863986003453595,0.6559195801036078,1.2725645059057191
TSPAN16,0.4004570858862696,0.12600481201168084,0.37801443603504253,0.7784715219213121
TSPAN17,0.5182150581361976,0.21950287626164627,0.6585086287849389,1.1767236869211364
TSPAN18,1.3174152262455643,0.1296722860319087,0.38901685809572606,1.7064320843412903
TSPAN31,0.6252406201557553,0.14999048723502,0.44997146170506,1.0752120818608153
TSPAN32,0.9509468649359324,0.1280276146820805,0.3840828440462415,1.3350297089821739
TSPAN33,0.6275918512201847,0.11727634735168327,0.35182904205504983,0.9794208932752345
TSPAN4,1.0505417288922174,0.20280755291539534,0.6084226587461861,1.6589643876384035
TSPAN7,0.5996116812432998,0.1436467498573248,0.4309402495719744,1.0305519308152742
TSPAN9,2.485426371499513,0.10728649600788609,0.32185948802365827,2.807285859523171
TSPEAR-AS1,0.8454905933325827,0.1277980454332109,0.3833941362996327,1.2288847296322154
TSPEAR-AS2,2.5522706450584227,0.2687588893484477,0.8062766680453431,3.3585473131037658
TSPO,1.0539131380709599,0.17585545858180104,0.5275663757454031,1.581479513816363
TSPO2,0.7028745864364737,0.09329880261763476,0.27989640785290426,0.982770994289378
TSPY8,0.4370501211497554,0.16393051491499977,0.4917915447449993,0.9288416658947547
TSPYL2,1.2173942554359143,0.27974681768059734,0.8392404530417921,2.0566347084777066
TSR2,0.8905432416935171,0.24251157742818624,0.7275347322845587,1.6180779739780757
TSSC2,0.6953317307153284,0.15868269846337865,0.47604809539013593,1.1713798261054644
TSSC4,1.077107957856702,0.09816020122690206,0.29448060368070617,1.3715885615374082
TSSK1B,1.184379947198675,0.16196478327166916,0.48589434981500745,1.6702742970136824
TSSK2,0.8993629873317109,0.5005158211775588,1.5015474635326762,2.4009104508643873
TSSK3,2.22598775718754,0.1227939237280075,0.3683817711840225,2.594369528371563
TSSK4,0.9604444172402052,0.1008807219670489,0.30264216590114673,1.263086583141352
TSTD3,1.7800311430782616,0.16447833786875599,0.49343501360626796,2.2734661566845293
TTBK1,2.029103942101406,0.2262561093863956,0.6787683281591868,2.7078722702605926
TTC1,0.5929792136317353,0.13535045483174116,0.4060513644952235,0.9990305781269588
TTC12,1.177612249351407,0.17317652846475437,0.5195295853942631,1.6971418347456702
TTC14,0.815763819070579,0.13831607218827147,0.4149482165648144,1.2307120356353933
TTC16,1.8815087067496896,0.19297253858193536,0.578917615745806,2.4604263224954956
TTC17,0.9260211476093402,0.20907716797237658,0.6272315039171297,1.5532526515264697
TTC19,0.8386835407124767,0.21470859813831492,0.6441257944149448,1.4828093351274214
TTC21A,1.336047594489685,0.1694272615701738,0.5082817847105214,1.8443293792002065
TTC23L,0.7468823048889882,0.1467833775507803,0.4403501326523409,1.1872324375413292
TTC24,1.0539450336412914,0.14602938588134629,0.43808815764403886,1.4920331912853304
TTC25,0.5045540933157746,0.11607561149536248,0.34822683448608743,0.8527809278018621
TTC26,1.1251319280501713,0.22469281487313858,0.6740784446194157,1.799210372669587
TTC27,1.1533080559241338,0.12999260650501612,0.3899778195150484,1.543285875439182
TTC28-AS1,0.9370015967093284,0.12691380259359275,0.38074140778077825,1.3177430044901066
TTC3,0.9956886704897292,0.14143992644093065,0.42431977932279197,1.4200084498125212
TTC31,0.7651664681411348,0.08240933123173708,0.24722799369521123,1.012394461836346
TTC36,0.8354761781483563,0.22844519127043597,0.6853355738113079,1.5208117519596642
TTC38,0.9030823377465357,0.14960601661725376,0.44881804985176127,1.351900387598297
TTC39A-AS1,3.812858147420193,0.13383154205439043,0.40149462616317133,4.214352773583364
TTC39C,0.8549650355328507,0.15241560801245974,0.4572468240373792,1.31221185957023
TTC4,1.1464350882978673,0.14378856548757502,0.43136569646272505,1.5778007847605924
TTC6,0.9879319463021595,0.13459911941784097,0.4037973582535229,1.3917293045556824
TTC7A,0.9341507226359951,0.12708706072446843,0.3812611821734053,1.3154119048094004
TTC8,0.9676073011277498,0.13065998425898304,0.3919799527769491,1.359587253904699
TTC9,0.9931391016243449,0.32237408645243415,0.9671222593573024,1.9602613609816473
TTC9B,2.5422191506568415,0.12295352606703853,0.3688605782011156,2.911079728857957
TTC9C,0.7630352374541759,0.09147964268669005,0.27443892806007014,1.037474165514246
TTF2,0.9001706889428567,0.2222805553077931,0.6668416659233792,1.567012354866236
TTK,0.7771359027654785,0.17157091013625086,0.5147127304087527,1.2918486331742312
TTL,1.1701456442016553,0.20641724324900945,0.6192517297470284,1.7893973739486837
TTLL10,1.4033683972080633,0.16956945002544355,0.5087083500763306,1.9120767472843938
TTLL13P,1.1140361466838875,0.14454612239578848,0.4336383671873655,1.5476745138712529
TTLL2,0.8778892060294834,0.12861178758955225,0.3858353627686567,1.26372456879814
TTLL3,1.3547829474972337,0.10298204616138659,0.30894613848415975,1.6637290859813936
TTLL4,1.1633530698896912,0.23662989248207633,0.709889677446229,1.87324274733592
TTLL5,0.8651907504690877,0.12969286041294228,0.3890785812388269,1.2542693317079145
TTLL9,1.487279444979667,0.15174707304920432,0.45524121914761295,1.9425206641272799
TTN-AS1,0.9404782725616824,0.3260643982375141,0.9781931947125423,1.9186714672742247
TTPAL,1.0676874429915204,0.2075443722892564,0.6226331168677692,1.6903205598592896
TTR,0.5658242414563669,0.15613434777444773,0.4684030433233432,1.03422728477971
TTTY15,1.1166461388746909,0.2555309643002993,0.7665928929008979,1.883239031775589
TTYH1,1.1204871185554395,0.14530153533465343,0.4359046060039603,1.5563917245593997
TTYH2,1.2381300140891498,0.12607973598412092,0.37823920795236277,1.6163692220415125
TTYH3,1.7665547812190412,0.14141430499788984,0.4242429149936695,2.1907976962127105
TUB,0.44332700824603594,0.08740508906237776,0.2622152671871333,0.7055422754331693
TUBA1C,0.547962933176065,0.12664207451383158,0.37992622354149475,0.9278891567175598
TUBA3D,0.7610587657655501,0.10370813441344576,0.3111244032403373,1.0721831690058874
TUBA4A,0.6544649856674176,0.2505817964909002,0.7517453894727005,1.4062103751401183
TUBA4B,1.0561737311329573,0.12048520317322185,0.36145560951966554,1.4176293406526228
TUBA8,0.5242495430278009,0.14640219327402412,0.43920657982207234,0.9634561228498733
TUBB,1.2787787662603798,0.1025557758726458,0.3076673276179374,1.5864460938783171
TUBB1,0.5104677897742639,0.09318010743923195,0.2795403223176959,0.7900081120919598
TUBB2A,2.2626000627587324,0.21704801579951685,0.6511440473985506,2.9137441101572827
TUBB3,2.098354421889461,0.17329953875525778,0.5198986162657733,2.6182530381552347
TUBB4B,0.7910385064663393,0.2137687154170751,0.6413061462512253,1.4323446527175645
TUBB6,0.941239683535281,0.2453675531536139,0.7361026594608416,1.6773423429961225
TUBG1,0.7318273886416213,0.13285838896656796,0.39857516689970385,1.130402555541325
TUBG2,2.195658189356989,0.14917480347075981,0.4475244104122794,2.6431825997692684
TUBGCP2,0.5623132064965456,0.08911249518804026,0.2673374855641208,0.8296506920606663
TUBGCP4,0.6679794836094641,0.17536517040733657,0.5260955112220097,1.1940749948314737
TUBGCP5,1.1535143913848986,0.22780360097088634,0.683410802912659,1.8369251942975575
TUBGCP6,0.5812474226953583,0.07333447831529206,0.2200034349458762,0.8012508576412345
TUFT1,0.6510189601393133,0.1472005463680786,0.44160163910423583,1.0926205992435492
TUG1,0.760419738200289,0.27722032164091287,0.8316609649227387,1.5920807031230275
TULP1,0.6376893827464303,0.26339615572768316,0.7901884671830495,1.4278778499294797
TULP3,1.0858383690298938,0.13969509721949125,0.41908529165847375,1.5049236606883676
TULP4,0.354306899017012,0.08956778275047003,0.26870334825141007,0.623010247268422
TUNAR,0.9310301902190382,0.17202897502427408,0.5160869250728223,1.4471171152918605
TUSC3,2.2095569364942627,0.16916652909891597,0.5074995872967479,2.7170565237910105
TUSC7,0.4267814574918801,0.33402226158413734,1.002066784752412,1.428848242244292
TUT1,0.80388061687191,0.24662627469605072,0.7398788240881522,1.5437594409600623
TVP23B,0.9448903791403289,0.20599614162436955,0.6179884248731087,1.5628788040134376
TWIST1,0.6703203375008739,0.20191990029792223,0.6057597008937667,1.2760800383946407
TWNK,0.8063779209913918,0.17334904980171503,0.5200471494051451,1.326425070396537
TWSG1,0.7842486466950593,0.13386927496019524,0.4016078248805857,1.185856471575645
TXLNA,0.8425029514069912,0.23130076877822442,0.6939023063346732,1.5364052577416643
TXLNB,0.7956689808645553,0.13824771755108872,0.41474315265326617,1.2104121335178215
TXLNG,0.849728364174723,0.19612215851601392,0.5883664755480418,1.4380948397227646
TXLNGY,0.7272441487123416,0.1683528991552197,0.5050586974656591,1.2323028461780008
TXNDC15,1.0570687195016037,0.2251211463897611,0.6753634391692833,1.732432158670887
TXNDC17,0.8259590916217739,0.13345509404578676,0.4003652821373603,1.2263243737591343
TXNDC2,0.42573431706227455,0.10914429056650118,0.3274328716995035,0.7531671887617781
TXNIP,0.8847551134019275,0.14940302802710345,0.4482090840813103,1.3329641974832378
TXNRD1,2.0168561747865046,0.18915506689197834,0.567465200675935,2.5843213754624395
TYMP,0.7239955789720717,0.10299422598118183,0.3089826779435455,1.0329782569156172
TYMS,0.7203677526445994,0.11150434420399341,0.33451303261198023,1.0548807852565796
TYRO3,1.3216051242516522,0.1633596524296794,0.49007895728903816,1.8116840815406903
TYW1,1.3329700367761403,0.23792304464262093,0.7137691339278628,2.046739170704003
TYW3,1.0026246670203103,0.1538039658306419,0.4614118974919257,1.464036564512236
U2AF1L4,0.7111788825803128,0.11896127030815357,0.3568838109244607,1.0680626935047735
U2AF2,0.977670116035079,0.21605762593397276,0.6481728778019182,1.6258429938369972
U2SURP,0.796059284791611,0.11166401500592654,0.3349920450177796,1.1310513298093907
UAP1,0.9061692073157375,0.19487714772017492,0.5846314431605247,1.4908006504762623
UAP1L1,0.6749675526716719,0.19047379190939037,0.5714213757281711,1.2463889283998428
UBA1,1.6906020017665433,0.1373577936305417,0.41207338089162515,2.1026753826581683
UBA2,0.8745172600884387,0.19519297717593725,0.5855789315278117,1.4600961916162505
UBA5,0.3267041142704362,0.09803477568897268,0.294104327066918,0.6208084413373542
UBA52,0.8885380694802205,0.171481860159562,0.5144455804786859,1.4029836499589066
UBA6-AS1,0.8273220457463022,0.13005585064244102,0.39016755192732305,1.2174895976736253
UBAC2,0.8382719353797122,0.15766323769080287,0.4729897130724086,1.311261648452121
UBALD1,0.7038403337745001,0.116027314198363,0.348081942595089,1.051922276369589
UBALD2,0.6411820073281713,0.1473266218284179,0.4419798654852537,1.0831618728134251
UBAP1,1.02302779215956,0.17440360877541858,0.5232108263262557,1.5462386184858157
UBAP2L,1.1350935739848784,0.14891348676192198,0.446740460285766,1.5818340342706443
UBASH3A,0.3225928975774242,0.06900658198660661,0.20701974595981984,0.529612643537244
UBASH3B,1.1399967039677366,0.1638890953936791,0.4916672861810373,1.6316639901487737
UBB,0.883873102349371,0.17853649992731327,0.5356094997819398,1.419482602131311
UBBP4,0.9827064442113868,0.21829645029996392,0.6548893508998918,1.6375957951112785
UBD,0.6355264940545046,0.06883585675931524,0.2065075702779457,0.8420340643324502
UBE2A,1.2248342383454756,0.1359437798173601,0.40783133945208033,1.6326655777975558
UBE2B,0.7543612740755401,0.1587302137382027,0.4761906412146081,1.2305519152901483
UBE2C,1.2868732187535954,0.11141105593972866,0.334233167819186,1.6211063865727815
UBE2D1,1.4879771055915345,0.19894863763693582,0.5968459129108075,2.084823018502342
UBE2D2,1.0051705844874985,0.2050225215709759,0.6150675647129277,1.6202381492004263
UBE2D3-AS1,1.1875542549854585,0.11445158215172914,0.34335474645518743,1.530909001440646
UBE2D4,1.186324362927788,0.1689988544243652,0.5069965632730956,1.6933209262008835
UBE2DNL,0.44145857308157604,0.2530744973812027,0.7592234921436081,1.2006820652251842
UBE2E1,1.0552787343876835,0.1804161932824838,0.5412485798474513,1.5965273142351348
UBE2E2,0.7637373882322916,0.1134479573578638,0.3403438720735914,1.104081260305883
UBE2E3,0.8149947522689674,0.23333221008889127,0.6999966302666738,1.5149913825356411
UBE2E4P,2.1963663446889607,0.2829690914748709,0.8489072744246128,3.0452736191135736
UBE2F,1.0170880860631184,0.1844531551450208,0.5533594654350624,1.5704475514981808
UBE2F-SCLY,1.0170880860631184,0.1844531551450208,0.5533594654350624,1.5704475514981808
UBE2I,0.7648174591797112,0.16480097889010403,0.4944029366703121,1.2592203958500234
UBE2J2,1.3280482090408383,0.19844270106382822,0.5953281031914847,1.9233763122323229
UBE2K,0.9745957384683209,0.20859586717698142,0.6257876015309443,1.600383339999265
UBE2L5,0.7833643213902444,0.220547565864283,0.661642697592849,1.4450070189830932
UBE2M,2.2698267879470566,0.20665180127866792,0.6199554038360038,2.8897821917830604
UBE2MP1,0.9893996624905885,0.2546231268235556,0.7638693804706668,1.7532690429612554
UBE2Q1-AS1,0.5333510296713567,0.0931683730345253,0.2795051191035759,0.8128561487749326
UBE2Q2,0.9114901335309251,0.14288109076706265,0.4286432723011879,1.340133405832113
UBE2QL1,1.0926567524864594,0.2319814885069498,0.6959444655208494,1.788601218007309
UBE2U,0.8398842656336913,0.08086898373430199,0.24260695120290596,1.0824912168365972
UBE2V2,1.856212259578559,0.13440032307081612,0.40320096921244836,2.2594132287910074
UBE2Z,0.8581194116138049,0.23658135612718165,0.7097440683815449,1.5678634799953497
UBE3B,0.8007296124715704,0.2138747564458365,0.6416242693375095,1.4423538818090798
UBE3C,0.9035383709291184,0.2320492943431228,0.6961478830293684,1.5996862539584868
UBE4A,1.5824250358798735,0.28060198022474714,0.8418059406742414,2.424230976554115
UBE4B,0.9531507523762227,0.1556482135922679,0.46694464077680375,1.4200953931530265
UBFD1,0.9842776179940166,0.13860563701111456,0.4158169110333437,1.4000945290273603
UBIAD1,1.3520093667945263,0.22037672786857374,0.6611301836057212,2.0131395504002474
UBL4B,0.9661913273694576,0.4115886026066731,1.2347658078200194,2.200957135189477
UBL5,1.3548038267604072,0.17391586139380685,0.5217475841814205,1.8765514109418278
UBL7-AS1,0.6982683130857807,0.14184518196567597,0.4255355458970279,1.1238038589828085
UBLCP1,0.7175501121634562,0.19253467556792364,0.577604026703771,1.2951541388672272
UBN1,0.6625348968535093,0.1639779156825303,0.49193374704759096,1.1544686439011003
UBN2,0.9818320467841337,0.21387489306965035,0.641624679208951,1.6234567259930848
UBOX5,0.4656361736246188,0.08364064025785385,0.25092192077356157,0.7165580943981804
UBOX5-AS1,0.6274958735920538,0.11185038985164503,0.3355511695549351,0.9630470431469889
UBQLN2,1.0474301085895268,0.10654534949668484,0.31963604849005456,1.3670661570795812
UBR2,0.6828161674073037,0.13933851437241582,0.4180155431172474,1.100831710524551
UBR3,1.070559792928775,0.2277200017341678,0.6831600052025033,1.7537197981312782
UBR5-AS1,1.034112188365726,0.14371823739468004,0.4311547121840401,1.465266900549766
UBR7,0.6668564393511045,0.11227617591684425,0.33682852775053274,1.0036849671016372
UBTD1,0.8200288840560089,0.10759039270052195,0.32277117810156586,1.142800062157575
UBXN10,0.9548355624315087,0.13015222372317273,0.3904566711695182,1.345292233601027
UBXN2A,0.7253524790198291,0.15174079145310604,0.4552223743593181,1.1805748533791474
UBXN2B,0.5923771798398522,0.20547267669336144,0.6164180300800843,1.2087952099199364
UBXN4,0.9343499476865947,0.20814938911302835,0.624448167339085,1.5587981150256798
UBXN7-AS1,1.0783003295890254,0.22510523507344776,0.6753157052203433,1.7536160348093688
UBXN8,0.7318602535960766,0.14252073810322277,0.42756221430966834,1.159422467905745
UCHL1,0.7245158544071522,0.22411496442983864,0.672344893289516,1.3968607476966681
UCHL3,0.8333370633290873,0.1749859436447314,0.5249578309341942,1.3582948942632815
UCK2,1.079190489957758,0.22442575057206884,0.6732772517162066,1.7524677416739647
UCKL1,0.38104911350503523,0.10220911606633085,0.3066273481989925,0.6876764617040277
UCN,1.1986070089705774,0.1581656139452641,0.4744968418357923,1.6731038508063696
UCN2,0.7675367391357752,0.08246604181085007,0.24739812543255021,1.0149348645683254
UCN3,0.9404570500204684,0.1781304047761651,0.5343912143284952,1.4748482643489638
UFC1,1.0938140264931193,0.15859146480867392,0.47577439442602176,1.569588420919141
UFD1,1.0235398088068846,0.11971265439389556,0.35913796318168667,1.3826777719885712
UFL1,1.1197501361361692,0.15053310905705208,0.45159932717115625,1.5713494633073255
UFM1,0.6008449989153151,0.1082366159661997,0.3247098478985991,0.9255548468139141
UFSP1,3.035925157632937,0.23045758096149627,0.6913727428844888,3.727297900517426
UGCG,1.0433513585342171,0.24557820437773592,0.7367346131332078,1.7800859716674249
UGDH-AS1,0.7972873491016488,0.14102668008777705,0.4230800402633311,1.2203673893649798
UGGT1,0.8620715190978061,0.213626584297537,0.640879752892611,1.5029512719904172
UGP2,0.9991573384234742,0.13497275961131275,0.40491827883393827,1.4040756172574125
UGT1A1,1.5792379968195254,0.26631122871464535,0.798933686143936,2.3781716829634614
UGT1A10,1.1859727096590302,0.22657574014575366,0.679727220437261,1.8656999300962913
UGT1A3,0.8426732670134791,0.07456125512965263,0.2236837653889579,1.066357032402437
UGT1A4,0.5279960073995176,0.18119965722311326,0.5435989716693398,1.0715949790688573
UGT1A6,0.7747814090572204,0.13366750778513603,0.4010025233554081,1.1757839324126285
UGT1A9,1.248888143548707,0.23583840073748913,0.7075152022124673,1.9564033457611743
UGT8,0.8005435946865223,0.21106082804515974,0.6331824841354792,1.4337260788220014
UHMK1,0.9955695983758877,0.19295153620037564,0.5788546086011269,1.5744242069770147
UHRF1,0.6652297052782002,0.17947723787258152,0.5384317136177446,1.203661418895945
UHRF1BP1,1.0130198138274875,0.12141003085081029,0.3642300925524309,1.3772499063799184
UHRF2,0.8534889167171584,0.15010651738399816,0.4503195521519945,1.303808468869153
ULBP1,0.9977465439887033,0.19620498110162127,0.5886149433048637,1.586361487293567
ULBP2,1.0647704528053388,0.18015546372584884,0.5404663911775465,1.6052368439828852
ULK1,1.6014775236827048,0.2210684189973286,0.6632052569919857,2.2646827806746908
UMAD1,0.9398485574128636,0.18749185313432987,0.5624755594029895,1.5023241168158532
UMODL1,0.5408114063303294,0.08285030355032205,0.24855091065096616,0.7893623169812956
UMPS,1.223858347033313,0.23489238141071367,0.704677144232141,1.9285354912654542
UNC119B,1.4170287348217285,0.2764697609702527,0.8294092829107582,2.246438017732487
UNC13B,0.5394363455091382,0.1375186383860598,0.41255591515817935,0.9519922606673176
UNC13C,1.9830880082760993,0.20726172911988794,0.6217851873596638,2.604873195635763
UNC45A,0.8315464362336544,0.1942833250631916,0.5828499751895748,1.4143964114232292
UNC45B,0.5524551738196101,0.08543143803082794,0.2562943140924838,0.8087494879120939
UNC50,0.7646795964871744,0.15410455126306963,0.46231365378920886,1.2269932502763834
UNC5A,0.9174059104458299,0.2296569216977097,0.6889707650931292,1.606376675538959
UNC5B,0.7736811204006493,0.15178000429851113,0.4553400128955334,1.2290211332961827
UNC5B-AS1,1.7540829111516616,0.22198574480179437,0.6659572344053831,2.420040145557045
UNC5D,0.9958098738851612,0.20524521844700414,0.6157356553410124,1.6115455292261736
UNC79,1.0004554641984296,0.14938709205030948,0.44816127615092843,1.448616740349358
UNC80,0.6412931175523479,0.12846288339618506,0.38538865018855517,1.026681767740903
UNC93A,0.8758746177640147,0.13122430237691873,0.3936729071307562,1.269547524894771
UNCX,0.7520097346630024,0.19862888457074362,0.5958866537122309,1.3478963883752333
UNG,1.8755442091526715,0.08744882373172982,0.2623464711951895,2.1378906803478612
UNK,0.6711735471879701,0.11770891866529648,0.35312675599588944,1.0243003031838596
UNKL,1.6154920886290345,0.211426605408779,0.634279816226337,2.2497719048553715
UPB1,0.7424887143861925,0.1562758044634132,0.4688274133902396,1.2113161277764322
UPF1,0.839769228064015,0.2062564601247134,0.6187693803741402,1.4585386084381553
UPF3A,1.16868371058348,0.1878965790583171,0.5636897371749513,1.7323734477584312
UPK1A,0.8519671905065821,0.08411971000211861,0.25235913000635585,1.1043263205129379
UPK1B,0.5631706147542586,0.19440076112773177,0.5832022833831954,1.146372898137454
UPK2,0.46809590959200426,0.13543174300922814,0.40629522902768445,0.8743911386196888
UPK3A,0.7798128526486935,0.16591026901934897,0.4977308070580469,1.2775436597067404
UPP1,2.1051274148770345,0.1853537493154312,0.5560612479462936,2.661188662823328
UPRT,0.853551509899949,0.28130469150999166,0.8439140745299749,1.6974655844299238
UQCC3,0.8149446065398426,0.17276193728473113,0.5182858118541934,1.333230418394036
UQCR10,0.9799269925128332,0.18428839846752654,0.5528651954025796,1.5327921879154127
UQCRC2,0.5427072304740882,0.07374515234358188,0.22123545703074565,0.7639426875048339
UQCRH,0.5932174856891602,0.10019834105952415,0.30059502317857245,0.8938125088677327
UQCRQ,1.1886946557864853,0.18526526614672417,0.5557957984401725,1.7444904542266577
URAD,1.3932869081758676,0.10704159407813142,0.3211247822343943,1.714411690410262
URB1-AS1,0.7901214746507358,0.1497193307551283,0.4491579922653849,1.2392794669161207
URB2,0.5815068951297963,0.1548204519072541,0.4644613557217623,1.0459682508515584
URI1,0.2565378997155276,0.1029559564166398,0.3088678692499194,0.565405768965447
URM1,0.5838218638632869,0.14628218205534693,0.4388465461660408,1.0226684100293277
UROD,0.6416914838462672,0.12994375705929695,0.38983127117789085,1.0315227550241581
USB1,2.385970790807256,0.07149967638674741,0.21449902916024222,2.6004698199674983
USE1,0.9062151683703474,0.19861735508483566,0.595852065254507,1.5020672336248544
USF1,2.754636161163913,0.18637229551125295,0.5591168865337588,3.3137530476976718
USF2,0.6345499932945573,0.12428277118244346,0.3728483135473304,1.0073983068418877
USO1,0.824570104271794,0.15696376789661529,0.4708913036898459,1.29546140796164
USP1,1.2842050102364204,0.1507747067197164,0.45232412015914925,1.7365291303955697
USP10,0.7526086999952833,0.17672001259753584,0.5301600377926075,1.2827687377878907
USP11,1.4389298735036564,0.16290858174191103,0.4887257452257331,1.9276556187293896
USP12-AS2,0.9614294135828773,0.24992113235061741,0.7497633970518522,1.7111928106347296
